0.005	40	0.6	0.116850732662257
0.005	40	0.7	0.115066219977607
0.005	40	0.8	0.115042300692548
0.005	40	0.9	0.115047040990467
0.005	40	1	0.115037497545825
0.005	50	0.1	0.189418073071056
0.005	50	0.2	0.171974196133156
0.005	50	0.3	0.153924217643517
0.005	50	0.4	0.144799206222526
0.005	50	0.5	0.126569251360686
0.005	50	0.6	0.0994658968363002
0.005	50	0.7	0.105730602912155
0.005	50	0.8	0.105708405295117
0.005	50	0.9	0.105774640853951
0.005	50	1	0.105841918290189
0.005	60	0.1	0.191488745904019
0.005	60	0.2	0.168884159732297
0.005	60	0.3	0.14156736011842
0.005	60	0.4	0.131445436352818
0.005	60	0.5	0.120790852310706
0.005	60	0.6	0.100794478321832
0.005	60	0.7	0.100817133795399
0.005	60	0.8	0.100814391940619
0.005	60	0.9	0.100789239749452
0.005	60	1	0.100779743185836
0.005	70	0.1	0.181718324278807
0.005	70	0.2	0.159341434133884
0.005	70	0.3	0.138861295337072
0.005	70	0.4	0.121912958176389
0.005	70	0.5	0.117574950906187
0.005	70	0.6	0.100743931028051
0.005	70	0.7	0.100734790077558
0.005	70	0.8	0.100744352908011
0.005	70	0.9	0.100716892782365
0.005	70	1	0.100676116788811
0.005	80	0.1	0.175445477121387
0.005	80	0.2	0.155768934193863
0.005	80	0.3	0.143866919166837
0.005	80	0.4	0.119271103193936
0.005	80	0.5	0.118293901861007
0.005	80	0.6	0.106749407761028
0.005	80	0.7	0.106740205161711
0.005	80	0.8	0.106758508642828
0.005	80	0.9	0.109614703964215
0.005	80	1	0.106727248202688
0.005	90	0.1	0.17359265844138
0.005	90	0.2	0.153867442253226
0.005	90	0.3	0.136026279868038
0.005	90	0.4	0.115273272947912
0.005	90	0.5	0.120073979662695
0.005	90	0.6	0.113990813215665
0.005	90	0.7	0.114014365427898
0.005	90	0.8	0.1110974701414
0.005	90	0.9	0.111105168561978
0.005	90	1	0.111116101556869
0.005	100	0.1	0.170459915013729
0.005	100	0.2	0.154589448832532
0.005	100	0.3	0.134717251182757
0.005	100	0.4	0.118457802531219
0.005	100	0.5	0.12224493997785
0.005	100	0.6	0.115022714101656
0.005	100	0.7	0.115013307491273
0.005	100	0.8	0.115006057260357
0.005	100	0.9	0.115012539501393
0.005	100	1	0.114990846884862
0.005	150	0.1	0.161156608431118
0.005	150	0.2	0.130986557833841
0.005	150	0.3	0.118766914853041
0.005	150	0.4	0.121445139183615
0.005	150	0.5	0.123616436852902
0.005	150	0.6	0.123625011552363
0.005	150	0.7	0.123595066495452
0.005	150	0.8	0.123591316647172
0.005	150	0.9	0.123579953624669
0.005	150	1	0.123584426528904
0.005	200	0.1	0.152635355221923
0.005	200	0.2	0.129887352812775
0.005	200	0.3	0.117693029642124
0.005	200	0.4	0.111103257441047
0.005	200	0.5	0.113750555915515
0.005	200	0.6	0.113761330289216
0.005	200	0.7	0.113746580495739
0.005	200	0.8	0.113737091151724
0.005	200	0.9	0.113728492347052
0.005	200	1	0.113718930032294
0.005	500	0.1	0.133345407415635
0.005	500	0.2	0.102381648226199
0.005	500	0.3	0.0791536497811812
0.005	500	0.4	0.0791317245250048
0.005	500	0.5	0.0791110781241582
0.005	500	0.6	0.0791368618242009
0.005	500	0.7	0.0791037950360459
0.005	500	0.8	0.0790971516783039
0.005	500	0.9	0.0791019678221001
0.005	500	1	0.079102666976275
0.005	1000	0.1	0.0995928502700552
0.005	1000	0.2	0.0814060597656276
0.005	1000	0.3	0.0605939700030332
0.005	1000	0.4	0.0605733039901895
0.005	1000	0.5	0.0605649925350753
0.005	1000	0.6	0.0605698973273576
0.005	1000	0.7	0.0605555269787466
0.005	1000	0.8	0.0605539748799657
0.005	1000	0.9	0.06054394108423
0.005	1000	1	0.0605552796993328
0.01	0.01	0.1	0.108513133417272
0.01	0.01	0.2	0.127644297312108
0.01	0.01	0.3	0.131681402006743
0.01	0.01	0.4	0.137074067835126
0.01	0.01	0.5	0.155793859421484
0.01	0.01	0.6	0.154394537233157
0.01	0.01	0.7	0.139615648749071
0.01	0.01	0.8	0.143940210594716
0.01	0.01	0.9	0.128447313659629
0.01	0.01	1	0.113632999006829
0.01	0.1	0.1	0.0991751202717451
0.01	0.1	0.2	0.161427588788268
0.01	0.1	0.3	0.14839713850956
0.01	0.1	0.4	0.152545324641427
0.01	0.1	0.5	0.157647909106214
0.01	0.1	0.6	0.156873885915389
0.01	0.1	0.7	0.171167704688015
0.01	0.1	0.8	0.177845718022185
0.01	0.1	0.9	0.152723663794263
0.01	0.1	1	0.129395312757919
0.01	1	0.1	0.141567897585185
0.01	1	0.2	0.168449256096853
0.01	1	0.3	0.178159584276672
0.01	1	0.4	0.177775783213319
0.01	1	0.5	0.174766341119672
0.01	1	0.6	0.149628372016102
0.01	1	0.7	0.162767542374594
0.01	1	0.8	0.152359714229704
0.01	1	0.9	0.149214948042552
0.01	1	1	0.148472281006658
0.01	10	0.1	0.17345126443206
0.01	10	0.2	0.173875167397569
0.01	10	0.3	0.192455216378849
0.01	10	0.4	0.195155427533799
0.01	10	0.5	0.179993404312001
0.01	10	0.6	0.177850413619937
0.01	10	0.7	0.168574678598975
0.01	10	0.8	0.137804957165572
0.01	10	0.9	0.139103968013087
0.01	10	1	0.139048350581526
0.01	20	0.1	0.168551500099383
0.01	20	0.2	0.18927126949847
0.01	20	0.3	0.177651620328392
0.01	20	0.4	0.17607238949733
0.01	20	0.5	0.159364205132746
0.01	20	0.6	0.157364016192487
0.01	20	0.7	0.141973591121481
0.01	20	0.8	0.14586158957276
0.01	20	0.9	0.145881150990542
0.01	20	1	0.145838419574388
0.01	30	0.1	0.183161852455576
0.01	30	0.2	0.168644200517351
0.01	30	0.3	0.162731959689393
0.01	30	0.4	0.142949587188968
0.01	30	0.5	0.149701852170072
0.01	30	0.6	0.125188247435221
0.01	30	0.7	0.128453468163205
0.01	30	0.8	0.128398919209558
0.01	30	0.9	0.128413817559891
0.01	30	1	0.128382299548798
0.01	40	0.1	0.188107387791951
0.01	40	0.2	0.176543471152459
0.01	40	0.3	0.15619619925839
0.01	40	0.4	0.142285234866044
0.01	40	0.5	0.136162220152651
0.01	40	0.6	0.116850732662257
0.01	40	0.7	0.115066219977607
0.01	40	0.8	0.115042300692548
0.01	40	0.9	0.115047040990467
0.01	40	1	0.115037497545825
0.01	50	0.1	0.189418073071056
0.01	50	0.2	0.171974196133156
0.01	50	0.3	0.153924217643517
0.01	50	0.4	0.144799206222526
0.01	50	0.5	0.126569251360686
0.01	50	0.6	0.0994658968363002
0.01	50	0.7	0.105730602912155
0.01	50	0.8	0.105708405295117
0.01	50	0.9	0.105774640853951
0.01	50	1	0.105841918290189
0.01	60	0.1	0.191488745904019
0.01	60	0.2	0.168884159732297
0.01	60	0.3	0.14156736011842
0.01	60	0.4	0.131445436352818
0.01	60	0.5	0.120790852310706
0.01	60	0.6	0.100794478321832
0.01	60	0.7	0.100817133795399
0.01	60	0.8	0.100814391940619
0.01	60	0.9	0.100789239749452
0.01	60	1	0.100779743185836
0.01	70	0.1	0.181718324278807
0.01	70	0.2	0.159341434133884
0.01	70	0.3	0.138861295337072
0.01	70	0.4	0.121912958176389
0.01	70	0.5	0.117574950906187
0.01	70	0.6	0.100743931028051
0.01	70	0.7	0.100734790077558
0.01	70	0.8	0.100744352908011
0.01	70	0.9	0.100716892782365
0.01	70	1	0.100676116788811
0.01	80	0.1	0.175445477121387
0.01	80	0.2	0.155768934193863
0.01	80	0.3	0.143866919166837
0.01	80	0.4	0.119271103193936
0.01	80	0.5	0.118293901861007
0.01	80	0.6	0.106749407761028
0.01	80	0.7	0.106740205161711
0.01	80	0.8	0.106758508642828
0.01	80	0.9	0.109614703964215
0.01	80	1	0.106727248202688
0.01	90	0.1	0.17359265844138
0.01	90	0.2	0.153867442253226
0.01	90	0.3	0.136026279868038
0.01	90	0.4	0.115273272947912
0.01	90	0.5	0.120073979662695
0.01	90	0.6	0.113990813215665
0.01	90	0.7	0.114014365427898
0.01	90	0.8	0.1110974701414
0.01	90	0.9	0.111105168561978
0.01	90	1	0.111116101556869
0.01	100	0.1	0.170459915013729
0.01	100	0.2	0.154589448832532
0.01	100	0.3	0.134717251182757
0.01	100	0.4	0.118457802531219
0.01	100	0.5	0.12224493997785
0.01	100	0.6	0.115022714101656
0.01	100	0.7	0.115013307491273
0.01	100	0.8	0.115006057260357
0.01	100	0.9	0.115012539501393
0.01	100	1	0.114990846884862
0.01	150	0.1	0.161156608431118
0.01	150	0.2	0.130986557833841
0.01	150	0.3	0.118766914853041
0.01	150	0.4	0.121445139183615
0.01	150	0.5	0.123616436852902
0.01	150	0.6	0.123625011552363
0.01	150	0.7	0.123595066495452
0.01	150	0.8	0.123591316647172
0.01	150	0.9	0.123579953624669
0.01	150	1	0.123584426528904
0.01	200	0.1	0.152635355221923
0.01	200	0.2	0.129887352812775
0.01	200	0.3	0.117693029642124
0.01	200	0.4	0.111103257441047
0.01	200	0.5	0.113750555915515
0.01	200	0.6	0.113761330289216
0.01	200	0.7	0.113746580495739
0.01	200	0.8	0.113737091151724
0.01	200	0.9	0.113728492347052
0.01	200	1	0.113718930032294
0.01	500	0.1	0.133345407415635
0.01	500	0.2	0.102381648226199
0.01	500	0.3	0.0791536497811812
0.01	500	0.4	0.0791317245250048
0.01	500	0.5	0.0791110781241582
0.01	500	0.6	0.0791368618242009
0.01	500	0.7	0.0791037950360459
0.01	500	0.8	0.0790971516783039
0.01	500	0.9	0.0791019678221001
0.01	500	1	0.079102666976275
0.01	1000	0.1	0.0995928502700552
0.01	1000	0.2	0.0814060597656276
0.01	1000	0.3	0.0605939700030332
0.01	1000	0.4	0.0605733039901895
0.01	1000	0.5	0.0605649925350753
0.01	1000	0.6	0.0605698973273576
0.01	1000	0.7	0.0605555269787466
0.01	1000	0.8	0.0605539748799657
0.01	1000	0.9	0.06054394108423
0.01	1000	1	0.0605552796993328
0.05	0.01	0.1	0.108513133417272
0.05	0.01	0.2	0.127644297312108
0.05	0.01	0.3	0.131681402006743
0.05	0.01	0.4	0.137074067835126
0.05	0.01	0.5	0.155793859421484
0.05	0.01	0.6	0.154394537233157
0.05	0.01	0.7	0.139615648749071
0.05	0.01	0.8	0.143940210594716
0.05	0.01	0.9	0.128447313659629
0.05	0.01	1	0.113632999006829
0.05	0.1	0.1	0.0991751202717451
0.05	0.1	0.2	0.161427588788268
0.05	0.1	0.3	0.14839713850956
0.05	0.1	0.4	0.152545324641427
0.05	0.1	0.5	0.157647909106214
0.05	0.1	0.6	0.156873885915389
0.05	0.1	0.7	0.171167704688015
0.05	0.1	0.8	0.177845718022185
0.05	0.1	0.9	0.152723663794263
0.05	0.1	1	0.129395312757919
0.05	1	0.1	0.141567897585185
0.05	1	0.2	0.168449256096853
0.05	1	0.3	0.178159584276672
0.05	1	0.4	0.177775783213319
0.05	1	0.5	0.174766341119672
0.05	1	0.6	0.149628372016102
0.05	1	0.7	0.162767542374594
0.05	1	0.8	0.152359714229704
0.05	1	0.9	0.149214948042552
0.05	1	1	0.148472281006658
0.05	10	0.1	0.17345126443206
0.05	10	0.2	0.173875167397569
0.05	10	0.3	0.192455216378849
0.05	10	0.4	0.195155427533799
0.05	10	0.5	0.179993404312001
0.05	10	0.6	0.177850413619937
0.05	10	0.7	0.168574678598975
0.05	10	0.8	0.137804957165572
0.05	10	0.9	0.139103968013087
0.05	10	1	0.139048350581526
0.05	20	0.1	0.168551500099383
0.05	20	0.2	0.18927126949847
0.05	20	0.3	0.177651620328392
0.05	20	0.4	0.17607238949733
0.05	20	0.5	0.159364205132746
0.05	20	0.6	0.157364016192487
0.05	20	0.7	0.141973591121481
0.05	20	0.8	0.14586158957276
0.05	20	0.9	0.145881150990542
0.05	20	1	0.145838419574388
0.05	30	0.1	0.183161852455576
0.05	30	0.2	0.168644200517351
0.05	30	0.3	0.162731959689393
0.05	30	0.4	0.142949587188968
0.05	30	0.5	0.149701852170072
0.05	30	0.6	0.125188247435221
0.05	30	0.7	0.128453468163205
0.05	30	0.8	0.128398919209558
0.05	30	0.9	0.128413817559891
0.05	30	1	0.128382299548798
0.05	40	0.1	0.188107387791951
0.05	40	0.2	0.176543471152459
0.05	40	0.3	0.15619619925839
0.05	40	0.4	0.142285234866044
0.05	40	0.5	0.136162220152651
0.05	40	0.6	0.116850732662257
0.05	40	0.7	0.115066219977607
0.05	40	0.8	0.115042300692548
0.05	40	0.9	0.115047040990467
0.05	40	1	0.115037497545825
0.05	50	0.1	0.189418073071056
0.05	50	0.2	0.171974196133156
0.05	50	0.3	0.153924217643517
0.05	50	0.4	0.144799206222526
0.05	50	0.5	0.126569251360686
0.05	50	0.6	0.0994658968363002
0.05	50	0.7	0.105730602912155
0.05	50	0.8	0.105708405295117
0.05	50	0.9	0.105774640853951
0.05	50	1	0.105841918290189
0.05	60	0.1	0.191488745904019
0.05	60	0.2	0.168884159732297
0.05	60	0.3	0.14156736011842
0.05	60	0.4	0.131445436352818
0.05	60	0.5	0.120790852310706
0.05	60	0.6	0.100794478321832
0.05	60	0.7	0.100817133795399
0.05	60	0.8	0.100814391940619
0.05	60	0.9	0.100789239749452
0.05	60	1	0.100779743185836
0.05	70	0.1	0.181718324278807
0.05	70	0.2	0.159341434133884
0.05	70	0.3	0.138861295337072
0.05	70	0.4	0.121912958176389
0.05	70	0.5	0.117574950906187
0.05	70	0.6	0.100743931028051
0.05	70	0.7	0.100734790077558
0.05	70	0.8	0.100744352908011
0.05	70	0.9	0.100716892782365
0.05	70	1	0.100676116788811
0.05	80	0.1	0.175445477121387
0.05	80	0.2	0.155768934193863
0.05	80	0.3	0.143866919166837
0.05	80	0.4	0.119271103193936
0.05	80	0.5	0.118293901861007
0.05	80	0.6	0.106749407761028
0.05	80	0.7	0.106740205161711
0.05	80	0.8	0.106758508642828
0.05	80	0.9	0.109614703964215
0.05	80	1	0.106727248202688
0.05	90	0.1	0.17359265844138
0.05	90	0.2	0.153867442253226
0.05	90	0.3	0.136026279868038
0.05	90	0.4	0.115273272947912
0.05	90	0.5	0.120073979662695
0.05	90	0.6	0.113990813215665
0.05	90	0.7	0.114014365427898
0.05	90	0.8	0.1110974701414
0.05	90	0.9	0.111105168561978
0.05	90	1	0.111116101556869
0.05	100	0.1	0.170459915013729
0.05	100	0.2	0.154589448832532
0.05	100	0.3	0.134717251182757
0.05	100	0.4	0.118457802531219
0.05	100	0.5	0.12224493997785
0.05	100	0.6	0.115022714101656
0.05	100	0.7	0.115013307491273
0.05	100	0.8	0.115006057260357
0.05	100	0.9	0.115012539501393
0.05	100	1	0.114990846884862
0.05	150	0.1	0.161156608431118
0.05	150	0.2	0.130986557833841
0.05	150	0.3	0.118766914853041
0.05	150	0.4	0.121445139183615
0.05	150	0.5	0.123616436852902
0.05	150	0.6	0.123625011552363
0.05	150	0.7	0.123595066495452
0.05	150	0.8	0.123591316647172
0.05	150	0.9	0.123579953624669
0.05	150	1	0.123584426528904
0.05	200	0.1	0.152635355221923
0.05	200	0.2	0.129887352812775
0.05	200	0.3	0.117693029642124
0.05	200	0.4	0.111103257441047
0.05	200	0.5	0.113750555915515
0.05	200	0.6	0.113761330289216
0.05	200	0.7	0.113746580495739
0.05	200	0.8	0.113737091151724
0.05	200	0.9	0.113728492347052
0.05	200	1	0.113718930032294
0.05	500	0.1	0.133345407415635
0.05	500	0.2	0.102381648226199
0.05	500	0.3	0.0791536497811812
0.05	500	0.4	0.0791317245250048
0.05	500	0.5	0.0791110781241582
0.05	500	0.6	0.0791368618242009
0.05	500	0.7	0.0791037950360459
0.05	500	0.8	0.0790971516783039
0.05	500	0.9	0.0791019678221001
0.05	500	1	0.079102666976275
0.05	1000	0.1	0.0995928502700552
0.05	1000	0.2	0.0814060597656276
0.05	1000	0.3	0.0605939700030332
0.05	1000	0.4	0.0605733039901895
0.05	1000	0.5	0.0605649925350753
0.05	1000	0.6	0.0605698973273576
0.05	1000	0.7	0.0605555269787466
0.05	1000	0.8	0.0605539748799657
0.05	1000	0.9	0.06054394108423
0.05	1000	1	0.0605552796993328
0.1	0.01	0.1	0.108513133417272
0.1	0.01	0.2	0.127644297312108
0.1	0.01	0.3	0.131681402006743
0.1	0.01	0.4	0.137074067835126
0.1	0.01	0.5	0.155793859421484
0.1	0.01	0.6	0.154394537233157
0.1	0.01	0.7	0.139615648749071
0.1	0.01	0.8	0.143940210594716
0.1	0.01	0.9	0.128447313659629
0.1	0.01	1	0.113632999006829
0.1	0.1	0.1	0.0991751202717451
0.1	0.1	0.2	0.161427588788268
0.1	0.1	0.3	0.14839713850956
0.1	0.1	0.4	0.152545324641427
0.1	0.1	0.5	0.157647909106214
0.1	0.1	0.6	0.156873885915389
0.1	0.1	0.7	0.171167704688015
0.1	0.1	0.8	0.177845718022185
0.1	0.1	0.9	0.152723663794263
0.1	0.1	1	0.129395312757919
0.1	1	0.1	0.141567897585185
0.1	1	0.2	0.168449256096853
0.1	1	0.3	0.178159584276672
0.1	1	0.4	0.177775783213319
0.1	1	0.5	0.174766341119672
0.1	1	0.6	0.149628372016102
0.1	1	0.7	0.162767542374594
0.1	1	0.8	0.152359714229704
0.1	1	0.9	0.149214948042552
0.1	1	1	0.148472281006658
0.1	10	0.1	0.17345126443206
0.1	10	0.2	0.173875167397569
0.1	10	0.3	0.192455216378849
0.1	10	0.4	0.195155427533799
0.1	10	0.5	0.179993404312001
0.1	10	0.6	0.177850413619937
0.1	10	0.7	0.168574678598975
0.1	10	0.8	0.137804957165572
0.1	10	0.9	0.139103968013087
0.1	10	1	0.139048350581526
0.1	20	0.1	0.168551500099383
0.1	20	0.2	0.18927126949847
0.1	20	0.3	0.177651620328392
0.1	20	0.4	0.17607238949733
0.1	20	0.5	0.159364205132746
0.1	20	0.6	0.157364016192487
0.1	20	0.7	0.141973591121481
0.1	20	0.8	0.14586158957276
0.1	20	0.9	0.145881150990542
0.1	20	1	0.145838419574388
0.1	30	0.1	0.183161852455576
0.1	30	0.2	0.168644200517351
0.1	30	0.3	0.162731959689393
0.1	30	0.4	0.142949587188968
0.1	30	0.5	0.149701852170072
0.1	30	0.6	0.125188247435221
0.1	30	0.7	0.128453468163205
0.1	30	0.8	0.128398919209558
0.1	30	0.9	0.128413817559891
0.1	30	1	0.128382299548798
0.1	40	0.1	0.188107387791951
0.1	40	0.2	0.176543471152459
0.1	40	0.3	0.15619619925839
0.1	40	0.4	0.142285234866044
0.1	40	0.5	0.136162220152651
0.1	40	0.6	0.116850732662257
0.1	40	0.7	0.115066219977607
0.1	40	0.8	0.115042300692548
0.1	40	0.9	0.115047040990467
0.1	40	1	0.115037497545825
0.1	50	0.1	0.189418073071056
0.1	50	0.2	0.171974196133156
0.1	50	0.3	0.153924217643517
0.1	50	0.4	0.144799206222526
0.1	50	0.5	0.126569251360686
0.1	50	0.6	0.0994658968363002
0.1	50	0.7	0.105730602912155
0.1	50	0.8	0.105708405295117
0.1	50	0.9	0.105774640853951
0.1	50	1	0.105841918290189
0.1	60	0.1	0.191488745904019
0.1	60	0.2	0.168884159732297
0.1	60	0.3	0.14156736011842
0.1	60	0.4	0.131445436352818
0.1	60	0.5	0.120790852310706
0.1	60	0.6	0.100794478321832
0.1	60	0.7	0.100817133795399
0.1	60	0.8	0.100814391940619
